user_id,week_0,week_1,week_2,week_3,week_4,week_5,group,exam_score
280313,10.0,10.0,0.0,10.0,0.0,0.0,on-track,54.0
280316,0.0,10.0,0.0,10.0,0.0,0.0,on-track,68.0
280332,20.0,0.0,0.0,10.0,0.0,0.0,intervene,37.0
280343,40.0,0.0,0.0,0.0,10.0,0.0,on-track,53.5
280383,10.0,0.0,0.0,0.0,30.0,0.0,advanced,75.0
280384,20.0,0.0,0.0,0.0,0.0,0.0,on-track,53.0
280433,30.0,10.0,0.0,0.0,0.0,0.0,on-track,60.0
280454,30.0,10.0,0.0,0.0,0.0,0.0,on-track,67.5
280455,30.0,10.0,0.0,0.0,0.0,0.0,on-track,50.5
280459,30.0,10.0,0.0,0.0,0.0,0.0,on-track,58.0
280460,20.0,0.0,0.0,10.0,0.0,0.0,on-track,63.5
280462,20.0,0.0,20.0,0.0,0.0,0.0,intervene,41.0
280469,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
280474,10.0,0.0,0.0,0.0,10.0,0.0,on-track,60.5
280537,30.0,0.0,0.0,0.0,0.0,0.0,on-track,56.0
280557,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
280558,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
280571,40.0,0.0,0.0,0.0,0.0,10.0,on-track,53.5
280575,20.0,10.0,20.0,0.0,0.0,0.0,advanced,70.5
280618,20.0,0.0,0.0,10.0,0.0,0.0,on-track,54.0
280636,80.0,10.0,10.0,0.0,0.0,0.0,advanced,70.5
280637,140.0,20.0,0.0,0.0,0.0,0.0,on-track,68.5
280638,10.0,0.0,0.0,10.0,0.0,10.0,intervene,46.5
280644,80.0,10.0,10.0,0.0,0.0,0.0,on-track,61.0
280657,70.0,80.0,0.0,0.0,0.0,0.0,on-track,65.5
280658,20.0,130.0,0.0,0.0,0.0,0.0,advanced,75.0
280659,110.0,20.0,10.0,0.0,0.0,0.0,advanced,71.0
280660,20.0,0.0,0.0,10.0,0.0,0.0,intervene,46.5
280663,60.0,10.0,0.0,0.0,0.0,0.0,on-track,70.0
280672,60.0,30.0,0.0,0.0,0.0,0.0,on-track,58.0
280696,60.0,80.0,0.0,0.0,0.0,0.0,on-track,61.5
280698,50.0,0.0,0.0,0.0,0.0,0.0,on-track,63.0
280705,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
280706,60.0,0.0,90.0,0.0,0.0,0.0,advanced,82.5
280708,50.0,90.0,10.0,0.0,0.0,0.0,advanced,82.5
280710,90.0,80.0,0.0,0.0,0.0,0.0,advanced,89.5
280717,50.0,0.0,0.0,0.0,0.0,0.0,advanced,78.0
280718,60.0,30.0,60.0,0.0,0.0,0.0,on-track,65.5
280721,50.0,10.0,0.0,0.0,0.0,0.0,advanced,82.0
280723,130.0,10.0,0.0,0.0,0.0,0.0,advanced,71.0
280732,120.0,30.0,0.0,0.0,0.0,0.0,advanced,75.0
280734,40.0,20.0,0.0,0.0,0.0,0.0,on-track,65.0
280740,130.0,10.0,10.0,0.0,0.0,0.0,on-track,65.5
280742,70.0,80.0,0.0,0.0,0.0,0.0,advanced,75.0
280751,100.0,50.0,0.0,0.0,0.0,0.0,advanced,82.5
280754,140.0,10.0,0.0,0.0,0.0,0.0,on-track,65.5
280759,70.0,80.0,0.0,0.0,0.0,0.0,on-track,65.5
280768,90.0,50.0,10.0,0.0,0.0,0.0,advanced,75.0
280775,50.0,10.0,0.0,0.0,0.0,0.0,on-track,48.0
280784,50.0,30.0,0.0,0.0,0.0,0.0,advanced,81.5
280792,80.0,50.0,20.0,0.0,0.0,0.0,on-track,65.5
280800,60.0,20.0,0.0,0.0,0.0,0.0,advanced,89.0
280802,80.0,70.0,0.0,0.0,0.0,0.0,advanced,82.5
280803,80.0,70.0,0.0,0.0,0.0,0.0,advanced,82.5
280808,60.0,0.0,90.0,0.0,0.0,0.0,advanced,75.0
280814,90.0,30.0,20.0,0.0,0.0,0.0,on-track,61.5
280815,80.0,40.0,0.0,0.0,0.0,0.0,advanced,85.0
280816,90.0,0.0,0.0,30.0,0.0,0.0,advanced,71.5
280837,0.0,10.0,0.0,0.0,0.0,0.0,intervene,30.0
280839,130.0,20.0,0.0,0.0,0.0,0.0,advanced,75.0
280842,60.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
280854,90.0,20.0,10.0,0.0,0.0,0.0,on-track,64.0
280868,90.0,20.0,0.0,0.0,0.0,0.0,on-track,68.5
280881,100.0,50.0,0.0,0.0,0.0,0.0,advanced,75.0
280907,10.0,0.0,0.0,0.0,0.0,10.0,on-track,51.0
280963,10.0,20.0,0.0,0.0,0.0,0.0,intervene,46.5
280977,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
280989,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
281007,40.0,0.0,0.0,10.0,0.0,0.0,on-track,53.5
281010,20.0,0.0,0.0,10.0,0.0,0.0,on-track,63.5
281012,10.0,0.0,0.0,20.0,0.0,0.0,on-track,56.0
281013,30.0,0.0,10.0,0.0,0.0,0.0,on-track,58.0
281015,30.0,0.0,0.0,10.0,0.0,0.0,intervene,41.0
281040,30.0,30.0,0.0,0.0,0.0,0.0,on-track,57.5
281044,30.0,10.0,0.0,0.0,0.0,0.0,on-track,60.0
281119,100.0,70.0,0.0,0.0,0.0,0.0,advanced,72.5
281158,10.0,0.0,0.0,10.0,0.0,0.0,on-track,51.0
281165,10.0,0.0,10.0,0.0,0.0,10.0,intervene,46.5
281175,10.0,0.0,0.0,0.0,0.0,20.0,on-track,56.0
281179,20.0,0.0,0.0,0.0,0.0,10.0,advanced,71.0
281186,50.0,0.0,0.0,0.0,0.0,20.0,on-track,70.0
281277,10.0,0.0,0.0,10.0,0.0,0.0,on-track,51.0
281280,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
281286,10.0,0.0,0.0,20.0,0.0,0.0,intervene,46.5
281298,20.0,0.0,10.0,0.0,0.0,0.0,intervene,46.5
281307,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
281314,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
281321,10.0,20.0,0.0,0.0,0.0,0.0,intervene,46.5
281375,40.0,10.0,0.0,0.0,0.0,0.0,on-track,53.5
281386,10.0,0.0,0.0,10.0,0.0,0.0,on-track,68.0
281404,20.0,0.0,0.0,20.0,0.0,0.0,on-track,58.0
281439,10.0,0.0,0.0,10.0,0.0,0.0,on-track,68.0
281440,10.0,0.0,0.0,0.0,0.0,0.0,on-track,56.5
281447,10.0,0.0,0.0,20.0,0.0,0.0,intervene,46.5
281448,10.0,0.0,0.0,0.0,0.0,0.0,on-track,47.0
281450,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
281453,0.0,0.0,0.0,0.0,0.0,0.0,intervene,44.0
281456,0.0,0.0,10.0,0.0,0.0,0.0,on-track,47.0
281457,0.0,0.0,0.0,0.0,0.0,0.0,intervene,46.0
281461,20.0,0.0,20.0,0.0,0.0,0.0,on-track,58.0
281479,30.0,20.0,0.0,0.0,0.0,0.0,on-track,61.0
281480,30.0,10.0,0.0,10.0,0.0,10.0,on-track,57.5
281528,20.0,0.0,0.0,10.0,0.0,0.0,on-track,54.0
281608,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
281609,0.0,0.0,0.0,10.0,0.0,0.0,intervene,39.5
281611,0.0,0.0,0.0,0.0,0.0,0.0,intervene,36.5
281613,70.0,20.0,0.0,0.0,0.0,0.0,advanced,77.0
281683,20.0,0.0,0.0,30.0,0.0,0.0,advanced,70.5
281684,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
281685,10.0,0.0,0.0,0.0,0.0,10.0,intervene,34.0
281686,30.0,0.0,0.0,0.0,10.0,0.0,on-track,50.5
281696,10.0,20.0,10.0,0.0,0.0,0.0,on-track,58.0
281715,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
281733,10.0,0.0,10.0,0.0,0.0,0.0,intervene,34.0
281758,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
281765,10.0,0.0,20.0,0.0,0.0,0.0,intervene,46.5
281787,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
281788,20.0,30.0,40.0,0.0,0.0,0.0,on-track,58.0
281790,20.0,10.0,0.0,0.0,0.0,0.0,on-track,54.0
281794,20.0,0.0,0.0,0.0,0.0,10.0,intervene,46.5
281796,20.0,0.0,0.0,0.0,40.0,10.0,on-track,60.5
281797,20.0,0.0,10.0,10.0,50.0,0.0,on-track,67.5
281798,30.0,0.0,0.0,0.0,80.0,0.0,on-track,61.0
281801,10.0,0.0,0.0,10.0,50.0,0.0,advanced,85.0
281803,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
281817,10.0,0.0,10.0,20.0,0.0,0.0,advanced,75.0
281825,10.0,10.0,0.0,10.0,0.0,0.0,on-track,54.0
281841,40.0,0.0,0.0,10.0,0.0,0.0,on-track,53.5
281867,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
281874,30.0,10.0,0.0,0.0,0.0,0.0,on-track,58.0
281879,10.0,0.0,0.0,0.0,10.0,0.0,on-track,51.0
281903,10.0,0.0,0.0,10.0,0.0,10.0,intervene,46.5
281910,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
281913,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
281955,10.0,0.0,10.0,0.0,0.0,0.0,on-track,51.0
281959,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
281960,10.0,0.0,0.0,0.0,0.0,10.0,on-track,60.5
281962,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
281973,10.0,0.0,0.0,0.0,0.0,10.0,on-track,51.0
281988,10.0,10.0,0.0,0.0,0.0,0.0,on-track,60.5
281989,10.0,0.0,0.0,0.0,0.0,10.0,intervene,34.0
281997,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
282005,10.0,0.0,0.0,0.0,0.0,10.0,on-track,60.5
282033,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
282050,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
282054,10.0,0.0,10.0,0.0,0.0,0.0,on-track,68.0
282078,100.0,30.0,20.0,0.0,0.0,0.0,advanced,82.5
282115,10.0,0.0,0.0,30.0,0.0,0.0,on-track,58.0
282125,20.0,0.0,0.0,20.0,0.0,0.0,on-track,67.5
282130,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
282135,20.0,0.0,0.0,0.0,0.0,10.0,on-track,56.0
282157,20.0,0.0,20.0,10.0,0.0,0.0,on-track,63.0
282170,10.0,0.0,0.0,0.0,0.0,10.0,on-track,60.5
282176,50.0,20.0,0.0,0.0,0.0,0.0,advanced,85.0
282178,40.0,0.0,100.0,0.0,0.0,0.0,on-track,61.5
282205,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
282225,30.0,0.0,50.0,0.0,0.0,0.0,advanced,72.0
282235,50.0,10.0,0.0,0.0,0.0,0.0,advanced,82.0
282313,30.0,0.0,0.0,10.0,0.0,0.0,on-track,67.5
282329,10.0,0.0,0.0,10.0,10.0,0.0,on-track,63.5
282331,0.0,0.0,10.0,0.0,0.0,0.0,intervene,39.5
282338,20.0,10.0,0.0,0.0,10.0,0.0,advanced,75.0
282344,20.0,10.0,10.0,0.0,0.0,0.0,intervene,41.0
282345,10.0,20.0,0.0,0.0,0.0,0.0,intervene,46.5
282346,10.0,10.0,0.0,0.0,0.0,30.0,on-track,53.5
282348,20.0,10.0,0.0,20.0,0.0,0.0,on-track,61.0
282349,20.0,10.0,0.0,0.0,0.0,0.0,on-track,63.5
282350,100.0,0.0,0.0,0.0,10.0,0.0,advanced,74.5
282355,10.0,0.0,0.0,0.0,0.0,10.0,intervene,34.0
282358,10.0,10.0,0.0,10.0,10.0,20.0,on-track,57.5
282360,10.0,0.0,0.0,10.0,0.0,0.0,on-track,68.0
282397,10.0,0.0,0.0,0.0,20.0,0.0,intervene,46.5
282440,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
282454,10.0,0.0,0.0,10.0,0.0,0.0,on-track,51.0
282478,20.0,10.0,0.0,0.0,0.0,0.0,on-track,63.5
282487,10.0,0.0,10.0,0.0,0.0,0.0,on-track,51.0
282488,10.0,0.0,0.0,0.0,10.0,10.0,on-track,54.0
282489,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
282490,10.0,0.0,0.0,10.0,20.0,10.0,on-track,63.0
282493,10.0,0.0,0.0,10.0,0.0,0.0,on-track,51.0
282496,10.0,0.0,0.0,0.0,20.0,0.0,on-track,63.5
282497,20.0,10.0,0.0,0.0,0.0,20.0,on-track,61.0
282498,10.0,0.0,0.0,30.0,0.0,0.0,on-track,60.0
282499,10.0,10.0,10.0,10.0,0.0,0.0,on-track,67.5
282501,20.0,0.0,10.0,0.0,10.0,0.0,on-track,58.0
282502,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
282504,40.0,0.0,0.0,0.0,0.0,20.0,on-track,48.0
282510,20.0,30.0,0.0,10.0,10.0,0.0,on-track,60.5
282529,20.0,0.0,0.0,0.0,0.0,10.0,intervene,46.5
282541,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
282573,20.0,0.0,0.0,0.0,0.0,10.0,on-track,63.5
282616,20.0,10.0,0.0,0.0,0.0,0.0,on-track,54.0
282618,60.0,0.0,10.0,0.0,0.0,0.0,on-track,51.0
282650,40.0,0.0,0.0,0.0,10.0,0.0,on-track,53.5
282684,10.0,0.0,10.0,0.0,0.0,0.0,on-track,51.0
282690,40.0,0.0,10.0,0.0,0.0,0.0,on-track,63.0
282702,0.0,0.0,0.0,0.0,0.0,0.0,intervene,36.5
282720,20.0,0.0,0.0,0.0,10.0,0.0,advanced,71.0
282721,20.0,10.0,0.0,10.0,10.0,0.0,on-track,53.5
282722,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
282725,10.0,0.0,0.0,0.0,20.0,0.0,on-track,56.0
282726,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
282728,20.0,40.0,0.0,0.0,0.0,0.0,advanced,74.5
282730,30.0,0.0,50.0,70.0,0.0,0.0,advanced,82.5
282733,30.0,0.0,0.0,10.0,0.0,0.0,on-track,67.5
282734,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
282736,0.0,10.0,10.0,0.0,0.0,0.0,intervene,43.5
282738,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
282741,140.0,40.0,0.0,30.0,10.0,0.0,advanced,89.5
282749,10.0,0.0,0.0,0.0,0.0,10.0,on-track,60.5
282756,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
282757,10.0,0.0,0.0,0.0,0.0,10.0,intervene,34.0
282772,10.0,0.0,0.0,0.0,0.0,10.0,intervene,34.0
282782,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
282783,10.0,10.0,0.0,0.0,0.0,0.0,on-track,60.5
282797,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
282799,10.0,0.0,0.0,10.0,0.0,0.0,intervene,34.0
282802,20.0,10.0,0.0,0.0,0.0,0.0,advanced,71.0
282804,30.0,0.0,10.0,10.0,0.0,0.0,on-track,53.5
282805,10.0,10.0,0.0,0.0,0.0,30.0,advanced,70.5
282821,20.0,0.0,0.0,30.0,0.0,0.0,advanced,70.5
282822,10.0,0.0,10.0,10.0,0.0,0.0,intervene,46.5
282825,20.0,0.0,10.0,0.0,10.0,0.0,on-track,67.5
282831,10.0,0.0,0.0,0.0,10.0,0.0,on-track,60.5
282832,20.0,0.0,0.0,30.0,0.0,0.0,on-track,63.0
282834,10.0,0.0,0.0,0.0,0.0,10.0,on-track,51.0
282835,10.0,10.0,0.0,0.0,0.0,0.0,on-track,68.0
282837,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
282838,20.0,10.0,0.0,20.0,0.0,0.0,on-track,63.0
282841,20.0,0.0,0.0,20.0,0.0,0.0,on-track,67.5
282842,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
282852,20.0,0.0,20.0,0.0,0.0,0.0,on-track,67.5
282853,30.0,0.0,0.0,20.0,0.0,0.0,on-track,63.0
282857,20.0,0.0,0.0,0.0,0.0,20.0,on-track,58.0
282979,10.0,10.0,0.0,0.0,0.0,10.0,advanced,71.0
283012,20.0,10.0,0.0,0.0,0.0,0.0,intervene,46.5
283013,10.0,0.0,0.0,0.0,0.0,10.0,on-track,60.5
283016,10.0,10.0,0.0,0.0,0.0,0.0,on-track,68.0
283132,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
283141,10.0,0.0,0.0,10.0,30.0,0.0,on-track,53.5
283153,10.0,0.0,0.0,20.0,0.0,0.0,on-track,63.5
283157,20.0,0.0,0.0,0.0,0.0,0.0,on-track,60.5
283160,20.0,0.0,0.0,10.0,0.0,0.0,intervene,46.5
283170,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
283210,10.0,0.0,0.0,0.0,0.0,10.0,on-track,51.0
283214,20.0,0.0,0.0,0.0,0.0,20.0,intervene,41.0
283216,20.0,20.0,0.0,0.0,10.0,0.0,on-track,61.0
283240,20.0,0.0,0.0,10.0,0.0,0.0,on-track,56.0
283281,10.0,0.0,0.0,0.0,10.0,0.0,on-track,51.0
283325,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
283389,10.0,0.0,0.0,0.0,40.0,0.0,advanced,70.5
283442,10.0,0.0,0.0,0.0,20.0,0.0,intervene,46.5
283445,30.0,0.0,0.0,0.0,20.0,0.0,on-track,61.0
283492,40.0,0.0,0.0,0.0,0.0,0.0,intervene,41.0
283509,0.0,40.0,0.0,0.0,0.0,0.0,advanced,75.0
283511,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
283522,30.0,0.0,0.0,50.0,0.0,0.0,on-track,64.5
283553,30.0,0.0,20.0,20.0,10.0,0.0,advanced,72.0
283567,20.0,0.0,0.0,0.0,0.0,10.0,on-track,54.0
283578,10.0,0.0,20.0,0.0,0.0,0.0,on-track,56.0
283580,10.0,0.0,0.0,10.0,0.0,0.0,on-track,51.0
283594,20.0,0.0,0.0,0.0,10.0,0.0,on-track,63.5
283597,10.0,0.0,20.0,0.0,0.0,0.0,advanced,71.0
283744,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
283748,10.0,0.0,0.0,20.0,0.0,0.0,on-track,54.0
283772,10.0,0.0,10.0,0.0,0.0,0.0,intervene,34.0
283774,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
283779,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
283781,10.0,0.0,10.0,0.0,0.0,0.0,intervene,34.0
283782,10.0,0.0,10.0,0.0,0.0,0.0,on-track,51.0
283785,10.0,10.0,0.0,0.0,0.0,0.0,on-track,68.0
283789,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
283795,10.0,0.0,0.0,10.0,0.0,0.0,on-track,51.0
283799,20.0,0.0,10.0,0.0,0.0,10.0,on-track,67.5
283837,20.0,0.0,0.0,0.0,0.0,20.0,on-track,58.0
283838,10.0,0.0,0.0,0.0,0.0,0.0,on-track,56.5
283847,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
283856,10.0,0.0,0.0,0.0,0.0,0.0,intervene,30.0
283866,30.0,0.0,0.0,10.0,0.0,0.0,on-track,58.0
283908,10.0,0.0,0.0,20.0,0.0,10.0,on-track,60.0
283929,30.0,0.0,0.0,10.0,0.0,0.0,on-track,50.5
284013,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
284017,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
284021,10.0,10.0,0.0,0.0,0.0,0.0,on-track,53.0
284023,10.0,10.0,0.0,0.0,0.0,0.0,on-track,60.5
284025,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
284027,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
284033,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
284038,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
284054,20.0,0.0,0.0,0.0,0.0,10.0,advanced,71.0
284062,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
284063,10.0,0.0,0.0,0.0,0.0,0.0,intervene,30.0
284094,20.0,0.0,0.0,0.0,0.0,0.0,on-track,51.0
284159,40.0,0.0,0.0,10.0,0.0,0.0,advanced,78.0
284160,10.0,0.0,0.0,0.0,0.0,0.0,on-track,47.0
284166,0.0,20.0,0.0,0.0,0.0,0.0,on-track,60.5
284172,40.0,0.0,0.0,0.0,20.0,0.0,on-track,48.0
284174,10.0,20.0,0.0,0.0,0.0,0.0,advanced,71.0
284212,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
284255,10.0,0.0,0.0,0.0,20.0,0.0,intervene,46.5
284280,30.0,0.0,0.0,20.0,0.0,0.0,on-track,61.0
284288,10.0,0.0,0.0,0.0,0.0,10.0,on-track,51.0
284298,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
284325,10.0,0.0,0.0,0.0,10.0,0.0,on-track,68.0
284330,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
284334,20.0,0.0,20.0,0.0,0.0,0.0,on-track,58.0
284337,20.0,0.0,0.0,0.0,0.0,0.0,on-track,60.5
284343,0.0,0.0,10.0,0.0,0.0,0.0,on-track,47.0
284345,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
284351,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
284374,10.0,0.0,0.0,0.0,10.0,0.0,on-track,51.0
284376,10.0,0.0,0.0,30.0,0.0,0.0,on-track,58.0
284377,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
284378,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
284384,10.0,0.0,0.0,0.0,10.0,0.0,on-track,60.5
284385,0.0,0.0,10.0,0.0,0.0,0.0,intervene,39.5
284386,10.0,0.0,0.0,10.0,0.0,0.0,on-track,53.0
284388,20.0,0.0,0.0,0.0,10.0,0.0,intervene,37.0
284389,20.0,0.0,10.0,0.0,0.0,0.0,on-track,54.0
284506,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
284510,10.0,0.0,0.0,0.0,0.0,0.0,on-track,64.0
284512,20.0,0.0,10.0,0.0,0.0,0.0,on-track,54.0
284521,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
284522,20.0,10.0,0.0,0.0,0.0,0.0,intervene,46.5
284525,10.0,0.0,0.0,0.0,10.0,0.0,on-track,60.5
284526,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
284528,20.0,0.0,0.0,0.0,0.0,10.0,on-track,54.0
284529,10.0,0.0,10.0,0.0,0.0,0.0,on-track,68.0
284532,10.0,0.0,0.0,10.0,0.0,0.0,intervene,34.0
284538,10.0,0.0,10.0,0.0,0.0,0.0,on-track,68.0
284539,0.0,0.0,0.0,20.0,0.0,0.0,on-track,53.0
284540,10.0,10.0,10.0,0.0,0.0,0.0,on-track,63.5
284541,10.0,0.0,10.0,0.0,0.0,10.0,intervene,46.5
284546,10.0,0.0,0.0,0.0,10.0,0.0,on-track,53.0
284557,20.0,0.0,0.0,0.0,0.0,10.0,on-track,63.5
284560,0.0,0.0,10.0,0.0,0.0,0.0,intervene,30.0
284582,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
284584,10.0,10.0,0.0,0.0,0.0,0.0,intervene,34.0
284586,10.0,10.0,0.0,0.0,0.0,0.0,on-track,53.0
284588,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
284589,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
284593,10.0,0.0,0.0,0.0,10.0,10.0,on-track,54.0
284650,10.0,0.0,0.0,10.0,0.0,0.0,on-track,60.5
284651,10.0,0.0,20.0,0.0,0.0,0.0,intervene,46.5
284653,10.0,0.0,0.0,0.0,0.0,0.0,intervene,30.0
284660,20.0,0.0,0.0,0.0,0.0,10.0,intervene,37.0
284670,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
284673,0.0,0.0,0.0,0.0,0.0,0.0,on-track,53.5
284782,0.0,0.0,0.0,0.0,0.0,0.0,intervene,27.0
284808,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
284809,10.0,0.0,10.0,0.0,0.0,0.0,on-track,68.0
284810,10.0,0.0,0.0,0.0,0.0,0.0,on-track,56.5
284813,10.0,10.0,0.0,0.0,0.0,0.0,intervene,43.5
284816,10.0,10.0,0.0,0.0,0.0,0.0,intervene,34.0
284819,10.0,0.0,10.0,0.0,0.0,0.0,on-track,68.0
284858,30.0,10.0,0.0,0.0,0.0,0.0,on-track,50.5
284861,20.0,10.0,0.0,0.0,0.0,0.0,on-track,54.0
284884,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
284888,10.0,10.0,0.0,0.0,0.0,0.0,intervene,34.0
284894,10.0,0.0,0.0,0.0,0.0,0.0,on-track,47.0
284896,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
284906,50.0,0.0,0.0,0.0,0.0,0.0,on-track,63.0
284990,0.0,0.0,0.0,0.0,0.0,0.0,intervene,36.5
285056,10.0,10.0,0.0,0.0,0.0,0.0,on-track,60.5
285069,20.0,0.0,0.0,0.0,20.0,0.0,on-track,67.5
285101,20.0,10.0,0.0,0.0,0.0,20.0,on-track,61.0
285168,10.0,0.0,0.0,0.0,0.0,10.0,on-track,68.0
285272,10.0,10.0,0.0,0.0,0.0,0.0,on-track,51.0
285273,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
285278,10.0,0.0,10.0,0.0,0.0,0.0,intervene,43.5
285281,10.0,10.0,0.0,0.0,0.0,0.0,on-track,60.5
285380,20.0,0.0,0.0,10.0,0.0,0.0,on-track,63.5
285392,10.0,0.0,0.0,0.0,0.0,10.0,on-track,68.0
285411,10.0,0.0,20.0,0.0,0.0,0.0,on-track,54.0
285412,10.0,0.0,0.0,0.0,0.0,10.0,intervene,43.5
285423,10.0,0.0,10.0,0.0,0.0,0.0,on-track,60.5
285517,30.0,0.0,0.0,0.0,0.0,0.0,on-track,54.0
285562,10.0,20.0,0.0,0.0,0.0,0.0,intervene,37.0
285564,10.0,20.0,0.0,0.0,0.0,0.0,on-track,54.0
285565,10.0,0.0,0.0,0.0,10.0,0.0,on-track,60.5
285569,10.0,0.0,0.0,10.0,0.0,0.0,on-track,68.0
285581,10.0,0.0,0.0,0.0,0.0,0.0,intervene,39.5
285620,10.0,0.0,0.0,0.0,0.0,10.0,on-track,53.0
285624,10.0,0.0,10.0,0.0,0.0,0.0,intervene,34.0
285776,10.0,0.0,0.0,10.0,0.0,0.0,intervene,43.5
285780,20.0,0.0,0.0,0.0,10.0,0.0,on-track,63.5
285798,10.0,30.0,0.0,0.0,0.0,0.0,advanced,75.0
285811,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
285920,30.0,10.0,0.0,0.0,0.0,0.0,on-track,58.0
285922,30.0,10.0,0.0,0.0,0.0,0.0,on-track,58.0
285944,30.0,0.0,10.0,0.0,0.0,0.0,on-track,67.5
286006,10.0,40.0,0.0,0.0,0.0,0.0,on-track,53.5
286101,10.0,0.0,0.0,0.0,0.0,10.0,on-track,60.5
286158,10.0,10.0,10.0,0.0,0.0,0.0,on-track,63.5
286164,10.0,20.0,0.0,0.0,0.0,0.0,intervene,46.5
286170,20.0,0.0,0.0,0.0,0.0,0.0,on-track,51.0
286177,20.0,0.0,0.0,0.0,0.0,20.0,on-track,50.5
286179,10.0,0.0,0.0,0.0,10.0,0.0,intervene,43.5
286180,10.0,0.0,0.0,0.0,0.0,10.0,on-track,53.0
