user_id,order_id,relative_week,problem_id,score
281119,166213919,1,7159,10.0
281119,166213950,1,7014,10.0
281119,166213977,1,5965,10.0
281119,166214012,1,7020,10.0
281119,166214187,1,7157,10.0
281119,166214510,1,14247,10.0
281158,163440833,0,7165,10.0
281158,163783921,3,13935,10.0
281158,163784102,3,10195,0.0
281165,172678889,0,8585,10.0
281165,172930091,2,15528,10.0
281165,173147842,5,204037,10.0
281175,172169861,0,8585,10.0
281175,172674785,5,15528,10.0
281175,172675480,5,204037,10.0
281179,172103705,0,8585,10.0
281179,172104262,0,204037,10.0
281179,172585432,5,15528,10.0
281186,173259492,0,7035,10.0
281186,173260551,0,5918,10.0
281186,173261390,0,15528,10.0
281186,173261717,0,8585,10.0
281186,173262045,0,26902,10.0
281186,173263926,0,204037,0.0
281186,173765177,5,7167,10.0
281186,173765253,5,5969,0.0
281186,173766000,5,8946,10.0
281277,163400491,0,7155,10.0
281277,163670587,3,164496,10.0
281280,163670832,0,164496,10.0
281280,163921621,2,14247,10.0
281286,163865144,0,6937,10.0
281286,164181816,3,7155,10.0
281286,164181829,3,8864,10.0
281298,163639944,0,6921,10.0
281298,163640548,0,7196,10.0
281298,163864201,2,8864,10.0
281307,164252362,0,11893,10.0
281307,164518950,3,10264,0.0
281314,165345590,0,10265,10.0
281314,165663549,3,9428,10.0
281321,163269588,0,37876,10.0
281321,163375351,1,236309,10.0
281321,163376260,1,10264,10.0
281375,164425246,0,8864,10.0
281375,164425623,0,7155,10.0
281375,164425924,0,6937,10.0
281375,164426233,0,39885,10.0
281375,164568311,1,26902,10.0
281386,163864631,0,6937,10.0
281386,164178261,3,6921,10.0
281404,163864510,0,5918,10.0
281404,163864903,0,6937,10.0
281404,164195636,3,39885,10.0
281404,164196005,3,8864,10.0
281439,164322824,0,9424,10.0
281439,164597503,3,8949,10.0
281440,163200710,0,11898,0.0
281440,163201464,0,5962,10.0
281440,163202640,0,37374,0.0
281440,163352656,1,6039,0.0
281447,164593471,0,9424,10.0
281447,164866215,3,7157,10.0
281447,164866672,3,8949,10.0
281448,164318144,0,9424,10.0
281448,164593540,3,8949,0.0
281450,164316480,0,9424,10.0
281450,164593226,3,8949,10.0
281453,164079873,0,9424,0.0
281453,164315731,2,8949,0.0
281456,164075203,0,9424,0.0
281456,164317033,2,8949,10.0
281457,164315807,0,9424,0.0
281457,164445479,1,8949,0.0
281461,163641771,0,5918,10.0
281461,163641911,0,164496,10.0
281461,163863731,2,6937,10.0
281461,163864156,2,7155,10.0
281479,163163853,0,11893,10.0
281479,163242681,0,5968,10.0
281479,163242778,0,8949,10.0
281479,163243136,0,39162,0.0
281479,163299848,1,26902,10.0
281479,163300202,1,5898,10.0
281480,164007313,0,8949,10.0
281480,164008447,0,5918,10.0
281480,164078350,0,9428,10.0
281480,164149175,1,10264,10.0
281480,164317468,3,10265,10.0
281480,164522104,5,37374,10.0
281528,163232415,0,14247,10.0
281528,163237993,0,9180,10.0
281528,163564831,3,8949,10.0
281608,163414745,0,7159,10.0
281608,163681081,3,11898,10.0
281609,163415054,0,5962,0.0
281609,163681869,3,6022,10.0
281611,163415412,0,14247,0.0
281611,163682193,3,6022,0.0
281613,166069356,0,14247,10.0
281613,166069630,0,7157,10.0
281613,166070232,0,7020,10.0
281613,166070412,0,5965,10.0
281613,166070835,0,7014,10.0
281613,166071322,0,7159,10.0
281613,166104036,0,6022,0.0
281613,166104819,0,10195,10.0
281613,166160400,1,13935,10.0
281613,166160526,1,7167,10.0
281613,166160899,1,5969,0.0
281613,166161019,1,5976,0.0
281683,163750154,0,10265,10.0
281683,163750478,0,11893,10.0
281683,164011986,3,39162,10.0
281683,164013861,3,9424,10.0
281683,164014496,3,10264,10.0
281684,163354164,0,9180,10.0
281684,163804912,5,5968,10.0
281684,163805610,5,10264,0.0
281685,163354007,0,5898,10.0
281685,163805081,5,11831,0.0
281685,163806678,5,5968,10.0
281686,164158143,0,9180,10.0
281686,164158636,0,8949,10.0
281686,164159258,0,5968,10.0
281686,164161129,0,39162,0.0
281686,164538691,4,37374,10.0
281696,164014778,0,9180,10.0
281696,164161117,1,11893,10.0
281696,164161554,1,7035,10.0
281696,164227830,2,9428,10.0
281715,165407971,0,37055,10.0
281715,165408669,0,5918,0.0
281715,165607538,2,37980,10.0
281733,166206785,0,7195,10.0
281733,166458788,2,14442,10.0
281758,163172470,0,5918,10.0
281758,163375061,2,7196,10.0
281765,163645355,0,26902,10.0
281765,163880307,2,6937,10.0
281765,163880591,2,8864,10.0
281787,163361086,0,11893,10.0
281787,163866405,5,9180,10.0
281788,163932515,0,26902,10.0
281788,163936269,0,10195,10.0
281788,164097764,1,37570,10.0
281788,164097927,1,7035,10.0
281788,164105088,1,9428,10.0
281788,164105537,2,11893,10.0
281788,164166008,2,5968,10.0
281788,164166526,2,8949,10.0
281788,164166721,2,9180,10.0
281790,163168379,0,7035,0.0
281790,163168666,0,5898,10.0
281790,163175376,0,39162,10.0
281790,163286607,1,5918,10.0
281794,163373813,0,10264,10.0
281794,163374110,0,10265,10.0
281794,163811590,5,7035,10.0
281796,163166219,0,26902,10.0
281796,163166252,0,5898,10.0
281796,163568469,4,11893,10.0
281796,163577233,4,39162,10.0
281796,163578209,4,8949,10.0
281796,163578427,4,9180,10.0
281796,163648981,5,9428,10.0
281797,163566539,0,10265,10.0
281797,163566832,0,10264,10.0
281797,163809345,2,9428,10.0
281797,163887450,3,9424,10.0
281797,163934015,4,5898,10.0
281797,163934387,4,39162,10.0
281797,163935463,4,8949,10.0
281797,163936144,4,5918,10.0
281797,163936980,4,11831,10.0
281798,163440255,0,9180,10.0
281798,163440462,0,11893,10.0
281798,163441271,0,5898,10.0
281798,163829668,4,10264,10.0
281798,163829815,4,10265,10.0
281798,163829875,4,9424,10.0
281798,163830454,4,5968,10.0
281798,163830989,4,11831,10.0
281798,163831383,4,7035,10.0
281798,163831589,4,26902,10.0
281798,163831968,4,39162,10.0
281801,163867610,0,7035,10.0
281801,164165336,3,11893,10.0
281801,164217437,4,9428,0.0
281801,164217644,4,5968,10.0
281801,164217771,4,8949,10.0
281801,164218319,4,9424,10.0
281801,164219104,4,10264,10.0
281801,164219235,4,10265,10.0
281803,163880248,0,6937,10.0
281803,164216167,3,5918,10.0
281817,164173609,0,39885,10.0
281817,164378885,2,8864,10.0
281817,164475944,3,6921,10.0
281817,164478525,3,7155,10.0
281825,163575348,0,7035,10.0
281825,163729092,1,6921,10.0
281825,163895356,3,5918,10.0
281841,165121513,0,39885,10.0
281841,165122845,0,7155,10.0
281841,165123010,0,6937,10.0
281841,165123572,0,8864,10.0
281841,165458950,3,7196,10.0
281867,164528782,0,37002,10.0
281867,164725909,2,6921,10.0
281874,164966543,0,7159,10.0
281874,164966638,0,7014,10.0
281874,164980006,0,11898,10.0
281874,165112692,1,11899,10.0
281879,163660940,0,6921,10.0
281879,164012835,4,8864,10.0
281903,165256660,0,164496,10.0
281903,165518163,3,6022,10.0
281903,165738395,5,7195,10.0
281910,163964477,0,8864,10.0
281910,164465586,5,39885,10.0
281913,165098978,0,7195,10.0
281913,165397061,3,6022,10.0
281955,165632099,0,26902,10.0
281955,165872065,2,6022,10.0
281959,164409313,0,164496,10.0
281959,164643735,2,7195,10.0
281960,163230742,0,164496,10.0
281960,163737031,5,7196,10.0
281962,163693421,0,37002,10.0
281962,163818765,1,7155,10.0
281973,163881061,0,26902,10.0
281973,164382173,5,7155,10.0
281988,164724775,0,7195,10.0
281988,164873028,1,7155,10.0
281989,163375551,0,39885,10.0
281989,163841262,5,7196,10.0
281997,163889883,0,8864,10.0
281997,164211198,3,39885,10.0
282005,164050756,0,8864,10.0
282005,164483421,5,7155,10.0
282033,165021094,0,7195,10.0
282033,165432677,4,37002,10.0
282050,164415784,0,164496,10.0
282050,164723801,3,7196,10.0
282054,163598396,0,7196,10.0
282054,163853947,2,8864,10.0
282078,166083256,0,7159,10.0
282078,166083350,0,7014,10.0
282078,166083427,0,5965,10.0
282078,166083736,0,7020,10.0
282078,166085504,0,7157,10.0
282078,166106786,0,14247,10.0
282078,166107021,0,6022,10.0
282078,166107138,0,7195,10.0
282078,166107701,0,6851,10.0
282078,166168372,0,5976,10.0
282078,166219202,1,5969,10.0
282078,166219449,1,7167,10.0
282078,166219709,1,37570,10.0
282078,166272964,2,10195,10.0
282078,166273178,2,13935,10.0
282115,163567567,0,6921,10.0
282115,163884610,3,8864,10.0
282115,163887831,3,7155,10.0
282115,163889726,3,7196,10.0
282125,164423627,0,7155,10.0
282125,164423685,0,6921,10.0
282125,164734373,3,6891,10.0
282125,164737570,3,9245,0.0
282125,164737597,3,7196,10.0
282130,163792257,0,6937,10.0
282130,164013287,2,26902,10.0
282135,163580648,0,6921,10.0
282135,163645875,0,39885,10.0
282135,164012798,5,8864,10.0
282157,163386473,0,6921,10.0
282157,163386522,0,7196,10.0
282157,163578320,2,164496,10.0
282157,163578490,2,31825,10.0
282157,163657953,3,8864,10.0
282170,164175602,0,164496,10.0
282170,164672605,5,7195,10.0
282176,166070607,0,7159,10.0
282176,166070775,0,7014,10.0
282176,166070874,0,5965,10.0
282176,166071014,0,7020,10.0
282176,166150211,0,7157,10.0
282176,166150934,0,14247,0.0
282176,166222118,1,6022,10.0
282176,166222174,1,7195,10.0
282178,166085274,0,7159,10.0
282178,166085374,0,7014,10.0
282178,166085523,0,5965,10.0
282178,166101028,0,7020,10.0
282178,166266148,2,7157,10.0
282178,166266226,2,14247,10.0
282178,166266754,2,6022,10.0
282178,166266804,2,7195,10.0
282178,166267138,2,6851,10.0
282178,166267543,2,13935,10.0
282178,166267666,2,10195,10.0
282178,166267756,2,37570,10.0
282178,166267782,2,7167,10.0
282178,166267980,2,5969,10.0
282205,164047745,0,8864,10.0
282205,164557170,5,7196,10.0
282225,166613714,0,6022,10.0
282225,166613841,0,7020,10.0
282225,166614135,0,7195,10.0
282225,166860504,2,8949,10.0
282225,166860577,2,8928,10.0
282225,166863164,2,5918,10.0
282225,166863644,2,204037,0.0
282225,166863836,2,10763,10.0
282225,166864361,2,6851,10.0
282235,166069520,0,14247,10.0
282235,166070113,0,7159,10.0
282235,166070262,0,7014,10.0
282235,166070424,0,5965,10.0
282235,166070650,0,7020,10.0
282235,166202511,1,7157,10.0
282313,166227748,0,19610,10.0
282313,166227989,0,10195,10.0
282313,166228484,0,9424,10.0
282313,166494557,3,8928,10.0
282329,163305250,0,7157,10.0
282329,163647579,3,10195,10.0
282329,163668463,4,10264,10.0
282331,164339558,0,10763,0.0
282331,164560324,2,5918,10.0
282338,163380497,0,9424,10.0
282338,163387882,0,15528,10.0
282338,163484934,1,5976,10.0
282338,163786837,4,5918,10.0
282344,163851068,0,164496,10.0
282344,163907219,0,8928,10.0
282344,163954010,1,6851,10.0
282344,164062076,2,6022,10.0
282345,163668732,0,15528,10.0
282345,163771138,1,6039,10.0
282345,163800334,1,8928,10.0
282346,163496987,0,5968,10.0
282346,163636135,1,9424,10.0
282346,163986317,5,6022,10.0
282346,163986834,5,5918,10.0
282346,163987918,5,7157,10.0
282348,163189595,0,12450,10.0
282348,163189928,0,164496,10.0
282348,163310092,1,6851,10.0
282348,163513022,3,7159,10.0
282348,163513059,3,7020,10.0
282349,163437657,0,7014,10.0
282349,163466545,0,26902,10.0
282349,163570785,1,5968,10.0
282350,164040694,0,9244,10.0
282350,164042995,0,15528,10.0
282350,164043765,0,8928,10.0
282350,164044828,0,6039,10.0
282350,164045189,0,6022,10.0
282350,164061570,0,10763,10.0
282350,164062313,0,236309,10.0
282350,164062673,0,8585,10.0
282350,164086154,0,10264,0.0
282350,164097755,0,31260,10.0
282350,164097782,0,204037,10.0
282350,164098073,0,10597,0.0
282350,164395740,4,5976,10.0
282355,163301507,0,5965,10.0
282355,163814765,5,8928,10.0
282358,163317719,0,6022,10.0
282358,163460393,1,5976,10.0
282358,163595693,3,204037,10.0
282358,163713353,4,31260,10.0
282358,163769862,5,5918,10.0
282358,163812425,5,236309,10.0
282360,163180106,0,6851,10.0
282360,163444833,3,8585,10.0
282397,163189458,0,5965,10.0
282397,163568238,4,5976,10.0
282397,163568703,4,39885,10.0
282440,169280515,0,6891,10.0
282440,169706534,4,37570,10.0
282454,164307624,0,12450,10.0
282454,164579637,3,9428,10.0
282478,164966488,0,7159,10.0
282478,164966559,0,7014,10.0
282478,165110402,1,11899,10.0
282487,163244207,0,6022,10.0
282487,163475317,2,5976,10.0
282488,163642726,0,31260,10.0
282488,164073052,4,8928,10.0
282488,164075668,5,204037,10.0
282489,163484672,0,5918,10.0
282489,163874757,4,6039,10.0
282490,163443898,0,6851,10.0
282490,163760309,3,204037,10.0
282490,163840908,4,7157,10.0
282490,163873669,4,8928,10.0
282490,163924488,5,5976,10.0
282493,163182062,0,8585,10.0
282493,163484532,3,31260,10.0
282496,163460333,0,5976,10.0
282496,163813503,4,236309,10.0
282496,163831486,4,8928,10.0
282497,163520088,0,5976,10.0
282497,163574608,0,15528,10.0
282497,163662229,1,26902,10.0
282497,164001830,5,5968,10.0
282497,164010122,5,39885,10.0
282498,163483493,0,31260,10.0
282498,163761383,3,164496,10.0
282498,163790333,3,236309,10.0
282498,163791564,3,8928,10.0
282499,163229114,0,15528,10.0
282499,163348124,1,10597,10.0
282499,163483396,2,31260,10.0
282499,163567865,3,8585,10.0
282501,163372434,0,8585,10.0
282501,163451674,0,8928,10.0
282501,163590439,2,236309,10.0
282501,163789284,4,5976,10.0
282502,163180042,0,6851,10.0
282502,163476294,3,5976,10.0
282504,163476031,0,9180,10.0
282504,163510635,0,10195,10.0
282504,163510660,0,7159,10.0
282504,163510746,0,164496,10.0
282504,163988947,5,26902,10.0
282504,163991842,5,10264,10.0
282510,163391234,0,7157,10.0
282510,163391406,0,12450,10.0
282510,163498845,1,11898,10.0
282510,163500257,1,164496,10.0
282510,163500487,1,31260,10.0
282510,163663633,3,26902,10.0
282510,163771285,4,236309,10.0
282529,163196007,0,9424,10.0
282529,163198695,0,9180,10.0
282529,163639386,5,39162,10.0
282541,163209745,0,37570,10.0
282541,163467161,2,13935,10.0
282573,166471117,0,7012,10.0
282573,166471555,0,15528,10.0
282573,166966851,5,5918,10.0
282616,172188778,0,37570,10.0
282616,172189691,0,10195,10.0
282616,172350840,1,7167,10.0
282618,172184400,0,37570,10.0
282618,172184908,0,10195,10.0
282618,172185978,0,7167,10.0
282618,172187280,0,5968,10.0
282618,172188315,0,10265,10.0
282618,172189006,0,5969,10.0
282618,172419327,2,6891,10.0
282650,165814981,0,6910,10.0
282650,165815288,0,15528,10.0
282650,165815384,0,7192,10.0
282650,165817007,0,6913,10.0
282650,166198387,4,5918,10.0
282684,168998191,0,7179,10.0
282684,169180633,2,21257,10.0
282690,171036984,0,7159,10.0
282690,171037266,0,7014,10.0
282690,171038518,0,5965,10.0
282690,171038558,0,7020,10.0
282690,171274168,2,7195,10.0
282702,169000966,0,7179,0.0
282702,169383380,4,21257,0.0
282720,163310417,0,7195,10.0
282720,163388030,0,5968,10.0
282720,163714536,4,164496,10.0
282721,163205441,0,39885,10.0
282721,163205631,0,164496,10.0
282721,163372527,1,8585,10.0
282721,163507475,3,7195,10.0
282721,163569814,4,15528,10.0
282722,163496575,0,5918,10.0
282722,163771248,3,39885,10.0
282725,163446715,0,6022,10.0
282725,163828464,4,8928,10.0
282725,163830470,4,15528,10.0
282726,163506752,0,12450,10.0
282726,163831707,3,164496,10.0
282728,163497006,0,8585,10.0
282728,163497366,0,10264,10.0
282728,163644045,1,6022,10.0
282728,163644262,1,31260,10.0
282728,163644523,1,8949,10.0
282728,163644702,1,10763,10.0
282730,163774811,0,5976,10.0
282730,163776101,0,31260,10.0
282730,163807771,0,11898,10.0
282730,163987454,2,26902,10.0
282730,163991757,2,6851,10.0
282730,163992047,2,21257,10.0
282730,164016316,2,236309,10.0
282730,164016944,2,8928,10.0
282730,164051148,3,5968,10.0
282730,164051641,3,10763,0.0
282730,164053757,3,10264,10.0
282730,164054495,3,10195,10.0
282730,164058181,3,9424,10.0
282730,164060052,3,204037,10.0
282730,164061322,3,10597,10.0
282730,164061786,3,7195,10.0
282733,163170006,0,6851,10.0
282733,163170029,0,9424,10.0
282733,163204689,0,11898,10.0
282733,163500180,3,39885,10.0
282734,163204222,0,5918,10.0
282734,163490357,3,5976,0.0
282736,163542321,0,5976,0.0
282736,163661589,1,31260,10.0
282736,163715140,2,12450,10.0
282738,163168734,0,21257,10.0
282738,163504847,3,15528,10.0
282741,163986433,0,8928,10.0
282741,164016880,0,5976,10.0
282741,164043427,0,12450,10.0
282741,164043564,0,7195,10.0
282741,164043666,0,14247,10.0
282741,164044424,0,39885,10.0
282741,164044491,0,7020,10.0
282741,164044553,0,11898,10.0
282741,164044620,0,7014,10.0
282741,164045608,0,10195,10.0
282741,164045733,0,7157,10.0
282741,164046274,0,6039,10.0
282741,164058127,0,9180,10.0
282741,164058569,0,8949,10.0
282741,164073076,1,5968,10.0
282741,164101624,1,10264,10.0
282741,164101700,1,10765,10.0
282741,164101891,1,236309,10.0
282741,164323650,3,26902,10.0
282741,164324264,3,6851,10.0
282741,164325100,3,8585,10.0
282741,164389660,4,37570,10.0
282749,164143471,0,9424,10.0
282749,164604814,5,8949,10.0
282756,164605212,0,9424,10.0
282756,164903527,3,8949,10.0
282757,164146591,0,9424,10.0
282757,164605870,5,8949,10.0
282772,164141438,0,9424,10.0
282772,164606192,5,8949,10.0
282782,164143539,0,9424,10.0
282782,164605615,5,8949,0.0
282783,166496075,0,5918,10.0
282783,166659226,1,6921,10.0
282797,163369811,0,204037,10.0
282797,163497005,1,5976,10.0
282799,163180800,0,26902,10.0
282799,163484421,3,5976,10.0
282802,163518429,0,26902,10.0
282802,163584227,0,5976,10.0
282802,163660503,1,31260,10.0
282804,163211350,0,6022,10.0
282804,163212142,0,8949,10.0
282804,163212699,0,10597,10.0
282804,163452703,2,5976,10.0
282804,163475110,3,39885,10.0
282805,163581817,0,10763,10.0
282805,163676532,1,31260,10.0
282805,164032923,5,8928,10.0
282805,164033009,5,6851,10.0
282805,164074628,5,15528,10.0
282821,163475894,0,5976,10.0
282821,163539106,0,31260,10.0
282821,163771124,3,15528,10.0
282821,163796883,3,236309,10.0
282821,163796999,3,8928,10.0
282822,163212140,0,15528,10.0
282822,163389910,2,204037,10.0
282822,163514549,3,5976,10.0
282825,163208256,0,6851,10.0
282825,163211758,0,6022,10.0
282825,163448717,2,10597,10.0
282825,163564578,4,31260,10.0
282831,163208430,0,37570,10.0
282831,163578553,4,8585,10.0
282832,163498935,0,8585,10.0
282832,163498948,0,6851,10.0
282832,163773711,3,236309,10.0
282832,163774635,3,8928,10.0
282832,163815957,3,15528,10.0
282834,163211696,0,10597,10.0
282834,163723460,5,204037,10.0
282835,163234364,0,8585,10.0
282835,163386028,1,6851,10.0
282837,163168460,0,5918,10.0
282837,163300356,1,10763,10.0
282838,163379636,0,26902,10.0
282838,163388731,0,9424,10.0
282838,163501629,1,5976,10.0
282838,163707312,3,39885,10.0
282838,163707403,3,6022,10.0
282841,163176377,0,8585,10.0
282841,163179164,0,9180,10.0
282841,163508947,3,5976,10.0
282841,163509076,3,31260,10.0
282842,163347354,0,6851,10.0
282842,163509208,1,6022,10.0
282852,163570254,0,31260,10.0
282852,163580662,0,164496,10.0
282852,163821599,2,236309,10.0
282852,163821688,2,8928,10.0
282853,163179779,0,21257,10.0
282853,163208427,0,11898,10.0
282853,163208537,0,7020,10.0
282853,163499409,3,5976,10.0
282853,163499484,3,10765,10.0
282857,163345219,0,5918,10.0
282857,163348300,0,10763,10.0
282857,163825803,5,8928,10.0
282857,163857482,5,15528,10.0
282979,165171086,0,7195,10.0
282979,165264499,1,26902,10.0
282979,165640330,5,6022,10.0
283012,163701207,0,8946,10.0
283012,163701374,0,6921,10.0
283012,163810710,1,10264,10.0
283013,164741412,0,7195,10.0
283013,165207311,5,39885,10.0
283016,163209772,0,5976,10.0
283016,163377500,1,5968,10.0
283132,164313321,0,8864,10.0
283132,164605791,3,37002,10.0
283141,164309941,0,164496,10.0
283141,164608013,3,37002,10.0
283141,164657343,4,6921,10.0
283141,164657559,4,7196,10.0
283141,164658846,4,8864,10.0
283141,164659257,4,7155,0.0
283153,171127576,0,37570,10.0
283153,171391795,3,5945,10.0
283153,171391903,3,7195,10.0
283157,164311673,0,6937,10.0
283157,164313033,0,7155,10.0
283157,164607473,3,37002,0.0
283160,164311907,0,164496,10.0
283160,164312567,0,26902,10.0
283160,164607496,3,7196,10.0
283170,163811695,0,39162,10.0
283170,164094421,3,31260,0.0
283210,164464782,0,31260,10.0
283210,164942770,5,21257,10.0
283214,164233233,0,11898,10.0
283214,164233254,0,11899,10.0
283214,164253381,0,37374,0.0
283214,164666479,5,10195,10.0
283214,164666510,5,37570,10.0
283216,164192970,0,11898,10.0
283216,164213111,0,11899,10.0
283216,164347876,1,37374,10.0
283216,164347880,1,7157,10.0
283216,164556466,4,37570,10.0
283240,163178954,0,26902,10.0
283240,163194915,0,15528,10.0
283240,163502938,3,10763,10.0
283281,164573600,0,31260,10.0
283281,164942749,4,21257,10.0
283325,163758146,0,6921,10.0
283325,164042452,3,8864,10.0
283389,165148182,0,9424,10.0
283389,165505278,4,37570,10.0
283389,165505870,4,19610,10.0
283389,165528061,4,13935,10.0
283389,165528194,4,5969,10.0
283442,165008986,0,9424,10.0
283442,165418784,4,5969,10.0
283442,165418858,4,13935,10.0
283445,164189291,0,11898,10.0
283445,164189311,0,11899,10.0
283445,164258937,0,37374,0.0
283445,164259526,0,7157,10.0
283445,164552482,4,37570,10.0
283445,164552803,4,10195,10.0
283492,164213185,0,11898,10.0
283492,164213295,0,11899,10.0
283492,164213643,0,7157,10.0
283492,164241010,0,37374,10.0
283492,164460644,2,10195,0.0
283509,163632038,0,39162,0.0
283509,163632831,0,7157,0.0
283509,163768663,1,11899,10.0
283509,163768670,1,37374,10.0
283509,163768678,1,5969,10.0
283509,163768684,1,5968,10.0
283509,163768693,1,37570,0.0
283511,164374404,0,37374,10.0
283511,164498578,1,37876,10.0
283522,170404967,0,5961,10.0
283522,170405487,0,5965,10.0
283522,170457450,0,7012,10.0
283522,170669194,3,31277,10.0
283522,170669373,3,5962,10.0
283522,170670126,3,5968,10.0
283522,170674462,3,37374,10.0
283522,170674599,3,5969,10.0
283553,170486067,0,5965,10.0
283553,170486094,0,5961,10.0
283553,170548493,0,7012,10.0
283553,170744572,2,31277,10.0
283553,170744650,2,5962,10.0
283553,170821967,3,5969,10.0
283553,170822779,3,37374,10.0
283553,170885006,4,5968,10.0
283567,163533287,0,164496,10.0
283567,163534111,0,204037,10.0
283567,164015605,5,8928,10.0
283578,164236054,0,5968,10.0
283578,164426861,2,37570,10.0
283578,164426964,2,7195,10.0
283580,165278082,0,7195,10.0
283580,165572924,3,6022,0.0
283580,165573392,3,5976,10.0
283594,166623279,0,11899,10.0
283594,166623650,0,11898,10.0
283594,167048270,4,9244,10.0
283597,166809059,0,11898,10.0
283597,167047589,2,11899,10.0
283597,167048132,2,9244,10.0
283744,164069371,0,164496,10.0
283744,164440685,4,14247,10.0
283748,165290828,0,11899,10.0
283748,165582646,3,11898,10.0
283748,165583962,3,14247,10.0
283772,163636280,0,37570,10.0
283772,163860769,2,10195,10.0
283774,163686328,0,37570,10.0
283774,163860739,2,10195,10.0
283779,163728504,0,37570,10.0
283779,163843036,1,10195,10.0
283781,163642214,0,37570,10.0
283781,163851952,2,10195,10.0
283782,163636731,0,37570,10.0
283782,163861784,2,10195,10.0
283785,163670667,0,37570,10.0
283785,163825318,1,10195,10.0
283789,163728149,0,37570,10.0
283789,163924914,2,10195,10.0
283795,165148978,0,7196,10.0
283795,165460479,3,26902,10.0
283799,163433019,0,6921,10.0
283799,163433594,0,7035,10.0
283799,163638520,2,26902,10.0
283799,163888496,5,6937,10.0
283837,166635320,0,37374,10.0
283837,166636282,0,11899,10.0
283837,167132195,5,9244,10.0
283837,167132716,5,11898,10.0
283838,166636644,0,11899,10.0
283838,167063846,4,11898,0.0
283838,167064114,4,9244,0.0
283847,166760415,0,9244,10.0
283847,167237676,5,39885,10.0
283847,167238186,5,11898,0.0
283856,164313352,0,26902,10.0
283856,164607510,3,8864,0.0
283866,164310343,0,6937,10.0
283866,164310546,0,7155,10.0
283866,164310654,0,8864,10.0
283866,164606395,3,37002,10.0
283908,163576726,0,5976,10.0
283908,163893940,3,236309,10.0
283908,163894220,3,8928,10.0
283908,164049543,5,10765,10.0
283929,166265531,0,37374,10.0
283929,166265591,0,11898,10.0
283929,166265636,0,11899,10.0
283929,166578209,3,7195,10.0
284013,163680822,0,37570,10.0
284013,163970397,3,10195,10.0
284017,163691350,0,37570,10.0
284017,163861280,1,10195,10.0
284021,163681186,0,37570,10.0
284021,163822967,1,10195,10.0
284023,163707274,0,37570,10.0
284023,163826938,1,10195,10.0
284025,163715448,0,37570,10.0
284025,163837743,1,10195,10.0
284027,163691831,0,37570,10.0
284027,163832127,1,10195,10.0
284033,166149697,0,7195,10.0
284033,166643987,5,9244,10.0
284038,165818450,0,37374,10.0
284038,166081647,3,11899,10.0
284054,166644287,0,37374,0.0
284054,166644789,0,11899,10.0
284054,166669952,0,9244,10.0
284054,167078446,5,11898,10.0
284062,163911382,0,37570,10.0
284062,164174211,3,10293,10.0
284063,165112828,0,37002,10.0
284063,165233489,1,7179,0.0
284094,163216433,0,6473,10.0
284094,163216693,0,12450,10.0
284094,163555316,3,39162,0.0
284159,166591426,0,37374,10.0
284159,166591478,0,7195,10.0
284159,166610826,0,11899,10.0
284159,166611611,0,9244,10.0
284159,166917303,3,11898,10.0
284160,165948054,0,7195,10.0
284160,166330335,4,37374,0.0
284166,166634074,0,37374,0.0
284166,166765941,1,9244,10.0
284166,166766132,1,11898,10.0
284172,164252855,0,11898,10.0
284172,164253008,0,11899,10.0
284172,164253200,0,37374,10.0
284172,164253418,0,7157,10.0
284172,164621398,4,37570,10.0
284172,164621514,4,10195,10.0
284174,163285425,0,6891,10.0
284174,163426719,1,7020,10.0
284174,163426911,1,5965,10.0
284174,163428536,1,7014,0.0
284212,164573393,0,31260,10.0
284212,164942823,4,21257,10.0
284255,165139867,0,9424,10.0
284255,165510896,4,13935,10.0
284255,165510908,4,5969,10.0
284280,166078899,0,5968,10.0
284280,166079412,0,7157,10.0
284280,166080137,0,8949,10.0
284280,166344690,3,13935,10.0
284280,166345088,3,5969,10.0
284288,164434441,0,31260,10.0
284288,164942756,5,21257,10.0
284298,165927753,0,7195,10.0
284298,166099087,1,6022,10.0
284325,163716805,0,7196,10.0
284325,164121816,4,6018,10.0
284330,163499395,0,37002,10.0
284330,163816413,3,7179,10.0
284334,166475716,0,7196,10.0
284334,166475824,0,37002,10.0
284334,166725891,2,7179,10.0
284334,166726173,2,39885,10.0
284337,163667673,0,7196,10.0
284337,163716811,0,39885,10.0
284337,163916808,2,7179,0.0
284343,163521319,0,6921,0.0
284343,163770512,2,39885,10.0
284345,163667757,0,6921,10.0
284345,163770595,1,39885,0.0
284345,163989985,3,7196,10.0
284351,164313182,0,7196,10.0
284351,164606100,3,6921,0.0
284351,164606829,3,26902,10.0
284374,163532588,0,39885,10.0
284374,163907965,4,37002,10.0
284376,163590161,0,39885,0.0
284376,163661131,0,9245,10.0
284376,163886956,3,7196,10.0
284376,163887102,3,6921,10.0
284376,163907115,3,6018,10.0
284377,165929355,0,39885,10.0
284377,166378997,5,37002,10.0
284378,163773802,0,7196,10.0
284378,163907875,1,39885,0.0
284384,163527615,0,7196,10.0
284384,163907980,4,37002,10.0
284385,163720500,0,7179,0.0
284385,163774157,0,6921,0.0
284385,163907790,2,9245,10.0
284386,163461485,0,7196,10.0
284386,163721519,3,39885,10.0
284388,163755902,0,6018,10.0
284388,163773133,0,7196,10.0
